,Date,Open,High,Low,Close,Adj Close,Volume
561,2022-01-13,861.25,874.0,853.049988,868.150024,864.111267,3384510
562,2022-01-14,863.900024,908.0,856.700012,902.700012,898.500549,14072932
563,2022-01-17,910.0,918.650024,891.25,897.349976,893.175354,6834869
564,2022-01-18,899.900024,904.200012,855.900024,861.099976,857.093994,5857768
565,2022-01-19,863.5,877.950012,850.299988,875.950012,871.874939,4437914
566,2022-01-20,875.75,885.0,865.650024,880.400024,876.304321,3262969
567,2022-01-21,873.0,881.0,855.0,861.700012,857.691223,3915909
568,2022-01-24,859.5,860.150024,805.0,809.799988,806.032715,7654105
569,2022-01-25,809.0,833.0,784.799988,829.900024,826.039185,5090144
570,2022-01-27,818.599976,824.400024,803.0,813.799988,810.014099,4740612
571,2022-01-28,825.75,860.0,817.0,844.599976,840.670776,5541007
572,2022-01-31,855.0,880.950012,849.599976,868.0,863.961914,4650001
573,2022-02-01,894.599976,899.900024,848.599976,856.900024,852.913574,11012459
574,2022-02-02,863.0,868.0,857.0,860.900024,856.894958,2531086
575,2022-02-03,860.5,871.849976,857.0,860.650024,856.646118,2603770
576,2022-02-04,861.0,865.5,851.25,855.75,851.768921,2105561
577,2022-02-07,858.75,868.549988,830.0,835.599976,831.712646,4119747
578,2022-02-08,842.5,848.599976,821.5,838.049988,834.151245,3851680
579,2022-02-09,859.0,868.400024,845.099976,849.950012,845.995911,6791815
580,2022-02-10,855.0,855.150024,840.299988,845.900024,841.964783,2569073
581,2022-02-11,835.5,841.950012,825.0,830.75,826.885254,2582020
582,2022-02-14,819.5,819.950012,792.349976,798.349976,794.635986,4917765
583,2022-02-15,805.0,823.0,791.5,820.5,816.682922,4358562
584,2022-02-16,830.799988,838.0,820.200012,825.0,821.161987,2883449
585,2022-02-17,829.950012,834.0,820.0,821.849976,820.014526,2350333
586,2022-02-18,818.0,827.299988,813.049988,816.349976,814.526794,1905006
587,2022-02-21,810.0,816.0,796.0,803.400024,801.605774,3000870
588,2022-02-22,781.0,799.349976,780.0,789.599976,787.836548,4301060
589,2022-02-23,799.900024,819.0,795.0,814.349976,812.53125,4772916
590,2022-02-24,775.0,794.349976,735.0,738.049988,736.401672,10021435
591,2022-02-25,770.0,803.5,768.0,800.0,798.213318,7097351
592,2022-02-28,780.299988,812.0,780.200012,809.349976,807.542419,4654745
593,2022-03-02,795.0,815.799988,795.0,808.799988,806.993652,3010826
594,2022-03-03,822.0,822.0,796.849976,799.650024,797.864136,2962409
595,2022-03-04,780.0,780.200012,730.0,747.25,745.581177,15395743
596,2022-03-07,740.0,740.0,708.400024,718.0,716.396484,6257302
597,2022-03-08,718.0,728.950012,709.049988,718.049988,716.44635,4872109
598,2022-03-09,730.950012,738.599976,719.049988,735.049988,733.408386,4485413
599,2022-03-10,762.0,772.0,750.0,758.099976,756.406921,5542997
600,2022-03-11,754.299988,765.0,748.0,757.75,756.057678,2461743
601,2022-03-14,743.0,762.849976,738.549988,752.849976,751.16864,3574348
602,2022-03-15,759.0,769.900024,751.049988,756.400024,754.710754,3053279
603,2022-03-16,768.0,773.599976,764.400024,768.25,766.534241,2456680
604,2022-03-17,776.25,779.599976,767.150024,770.450012,768.72937,2471381
605,2022-03-21,773.049988,782.700012,768.0,770.75,769.028687,2165538
606,2022-03-22,774.0,774.0,752.099976,765.799988,764.089722,2670547
607,2022-03-23,772.0,785.599976,763.0,766.450012,764.738281,3000265
608,2022-03-24,766.400024,779.400024,760.299988,772.5,770.77478,1803315
609,2022-03-25,779.0,779.25,768.0,770.049988,768.3302,1756340
610,2022-03-28,771.0,776.950012,758.599976,766.25,764.538696,2500762
611,2022-03-29,769.0,775.75,766.0,767.599976,765.885681,2496305
612,2022-03-30,773.0,795.0,769.0,789.549988,787.786682,5002096
613,2022-03-31,791.049988,792.75,773.0,774.700012,772.969849,2496423
614,2022-04-01,777.0,802.650024,775.549988,798.200012,796.417358,4160527
615,2022-04-04,803.950012,837.700012,803.0,832.700012,830.840332,5650502
616,2022-04-05,840.849976,840.950012,819.450012,822.349976,820.513428,3480544
617,2022-04-06,820.0,828.950012,787.75,791.950012,790.181335,5400080
618,2022-04-07,795.849976,801.0,784.0,787.75,785.990723,3337181
619,2022-04-08,791.849976,799.799988,789.049988,790.349976,788.584839,1715933
620,2022-04-11,790.349976,809.0,790.349976,801.400024,799.610229,2482781
621,2022-04-12,801.400024,801.950012,776.400024,783.599976,781.849915,2743228
622,2022-04-13,790.0,793.700012,778.0,780.299988,778.557312,1501647
623,2022-04-18,778.0,778.0,757.299988,767.200012,765.486633,2339997
624,2022-04-19,771.049988,778.0,745.299988,752.75,751.068848,2121322
625,2022-04-20,755.0,761.5,742.849976,747.599976,745.930359,2149320
626,2022-04-21,757.799988,761.299988,751.150024,759.650024,757.953491,1365751
627,2022-04-22,751.25,766.0,751.0,755.200012,753.513428,1361764
628,2022-04-25,745.0,754.450012,740.0,745.599976,743.934814,1579619
629,2022-04-26,749.0,762.799988,749.0,761.049988,759.350342,1581369
630,2022-04-27,755.0,758.549988,742.099976,748.5,746.828369,1666186
631,2022-04-28,756.700012,761.0,744.099976,757.400024,755.708496,1902979
632,2022-04-29,759.950012,766.650024,745.0,745.950012,744.284058,1428538
633,2022-05-02,740.0,742.700012,730.150024,737.5,735.852905,1299170
634,2022-05-04,740.0,744.700012,719.150024,721.650024,720.03833,1654040
635,2022-05-05,729.950012,732.599976,714.200012,717.200012,715.598267,1245236
636,2022-05-06,710.0,710.950012,700.0,704.549988,702.976501,2164692
637,2022-05-09,699.0,702.450012,684.25,690.75,689.207336,1879751
638,2022-05-10,688.75,698.799988,675.0,678.75,677.234131,1497882
639,2022-05-11,678.900024,688.0,643.650024,657.099976,655.632446,2586387
640,2022-05-12,653.0,653.0,618.0,620.650024,619.263916,3756193
641,2022-05-13,626.0,661.0,626.0,651.799988,650.344299,3683558
642,2022-05-16,657.849976,659.849976,639.549988,653.75,652.289978,2251248
643,2022-05-17,655.450012,687.0,650.549988,683.150024,681.624329,2795767
644,2022-05-18,686.200012,692.650024,668.599976,671.75,670.249756,2385266
645,2022-05-19,644.0,661.450012,644.0,654.849976,653.387512,2189389
646,2022-05-20,670.0,670.0,656.0,662.25,660.770996,1380474
647,2022-05-23,665.0,676.400024,651.549988,653.25,651.791077,2459723
648,2022-05-24,659.650024,659.650024,639.0,651.150024,649.695801,2143475
649,2022-05-25,655.0,658.25,637.0,647.450012,646.004028,2333806
650,2022-05-26,648.0,652.0,625.25,639.400024,637.972046,2987486
651,2022-05-27,649.0,665.0,648.0,652.450012,650.992859,2191764
652,2022-05-30,663.5,713.0,662.849976,695.099976,693.547607,7812575
653,2022-05-31,705.0,711.0,677.349976,692.650024,691.103088,8925215
654,2022-06-01,692.650024,698.849976,685.049988,687.799988,686.263916,2016185
655,2022-06-02,687.0,692.099976,671.599976,673.099976,671.596741,2332416
656,2022-06-03,681.0,685.0,664.299988,665.400024,663.91394,2642554
657,2022-06-06,665.0,665.0,648.150024,657.900024,656.430725,1819887
658,2022-06-07,657.0,665.0,650.0,654.700012,653.237854,1587641
659,2022-06-08,654.700012,663.299988,645.0,647.599976,646.153687,1797454
660,2022-06-09,644.450012,651.900024,641.450012,649.5,648.049438,1149323
661,2022-06-10,642.0,649.799988,641.150024,644.650024,643.210327,982264
662,2022-06-13,635.0,635.0,621.700012,626.650024,625.250488,2000311
663,2022-06-14,624.0,635.0,619.5,623.200012,621.808228,1952853
664,2022-06-15,624.950012,632.450012,622.200012,623.349976,621.957825,971460
665,2022-06-16,633.599976,633.950012,597.200012,600.099976,598.759766,2867076
666,2022-06-17,599.0,601.049988,581.450012,594.349976,593.022583,3552167
667,2022-06-20,590.0,597.900024,568.450012,574.25,572.967529,2426937
668,2022-06-21,578.0,603.0,574.049988,599.849976,598.510315,3366401
669,2022-06-22,597.700012,597.700012,584.150024,589.799988,588.482788,1686383
670,2022-06-23,589.799988,595.799988,581.900024,589.5,588.183472,2026544
671,2022-06-24,592.049988,599.950012,590.599976,596.5,595.167847,1938626
672,2022-06-27,605.049988,615.0,602.5,613.0,611.630981,2296044
673,2022-06-28,610.549988,623.5,603.799988,620.049988,618.665222,2017990
674,2022-06-29,612.0,614.950012,597.0,601.150024,599.807434,2143251
675,2022-06-30,601.150024,603.900024,575.0,576.200012,574.913147,3232913
676,2022-07-01,576.200012,585.799988,575.700012,579.200012,577.906494,1928361
677,2022-07-04,581.5,586.5,572.0,575.400024,574.11499,1698911
678,2022-07-05,579.0,583.799988,570.0,570.849976,569.575073,1576894
679,2022-07-06,570.849976,579.150024,557.0,577.299988,576.010681,2751283
680,2022-07-07,584.299988,588.0,578.099976,582.650024,581.348755,2197534
681,2022-07-08,586.0,591.0,583.400024,589.0,587.68457,1642440
682,2022-07-11,587.599976,594.650024,583.75,592.900024,591.575867,1443087
683,2022-07-12,589.0,601.200012,582.349976,590.25,588.931763,1990023
684,2022-07-13,593.0,605.599976,591.299988,592.799988,591.476074,2991446
685,2022-07-14,594.950012,597.849976,581.0,585.700012,584.391968,1831386
686,2022-07-15,589.0,594.400024,586.099976,591.25,589.929565,1140354
687,2022-07-18,595.799988,605.0,595.25,604.0,602.651062,2221750
688,2022-07-19,600.0,611.5,599.0,607.75,606.3927,2129099
689,2022-07-20,615.950012,617.400024,606.450012,608.150024,606.791809,1599889
690,2022-07-21,608.0,612.900024,603.150024,607.849976,606.492432,1622641
691,2022-07-22,610.650024,616.799988,607.049988,609.75,608.388245,1465991
692,2022-07-25,609.299988,610.799988,596.049988,599.299988,597.961548,1288536
693,2022-07-26,597.599976,598.900024,591.0,596.049988,594.718811,1549042
694,2022-07-27,593.0,602.25,588.799988,600.950012,599.60791,1176622
695,2022-07-28,604.099976,606.849976,598.099976,602.5,601.154419,1600700
696,2022-07-29,606.0,640.0,605.200012,637.099976,635.677124,6964646
697,2022-08-01,646.349976,647.900024,632.75,641.900024,640.466431,3068787
698,2022-08-02,639.5,654.900024,632.0,647.950012,646.50293,3211110
699,2022-08-03,645.349976,648.650024,635.0,642.150024,640.715881,1638012
700,2022-08-04,645.0,649.400024,631.049988,639.0,637.572876,1794443
701,2022-08-05,640.650024,647.200012,637.799988,642.349976,640.915405,1225071
702,2022-08-08,643.0,661.0,642.400024,658.5,657.029358,3886443
703,2022-08-10,663.25,677.5,654.200012,673.150024,671.646667,5461816
704,2022-08-11,688.0,691.349976,652.299988,670.099976,668.603394,8853819
705,2022-08-12,670.200012,684.950012,663.700012,666.450012,664.961609,4080911
706,2022-08-16,669.799988,676.0,666.0,668.150024,666.657837,1596822
707,2022-08-17,668.950012,676.0,668.150024,671.650024,670.150024,1526304
708,2022-08-18,674.0,723.0,673.0,714.150024,714.150024,10273793
709,2022-08-19,706.900024,752.75,697.150024,735.150024,735.150024,25609355
710,2022-08-22,719.0,726.5,703.200012,712.5,712.5,9845889
711,2022-08-23,703.0,719.0,698.299988,714.950012,714.950012,4889154
712,2022-08-24,714.950012,729.0,708.150024,724.299988,724.299988,4455258
713,2022-08-25,729.900024,733.75,715.0,717.0,717.0,3528550
714,2022-08-26,720.0,727.75,716.099976,718.650024,718.650024,1996839
715,2022-08-29,666.0,697.0,666.0,691.799988,691.799988,5290429
716,2022-08-30,699.950012,713.849976,696.200012,710.75,710.75,3375748
717,2022-09-01,707.0,716.849976,703.200012,707.049988,707.049988,2309164
718,2022-09-02,713.900024,726.200012,710.150024,712.650024,712.650024,3497693
719,2022-09-05,716.25,721.450012,710.0,710.900024,710.900024,1573079
720,2022-09-06,714.900024,717.650024,705.200012,708.299988,708.299988,1471443
721,2022-09-07,707.0,711.5,701.599976,706.450012,706.450012,1244503
722,2022-09-08,713.200012,724.0,709.150024,714.799988,714.799988,2501592
723,2022-09-09,718.5,721.450012,710.0,711.799988,711.799988,1383138
724,2022-09-12,715.0,725.0,713.5,721.299988,721.299988,2318918
725,2022-09-13,724.950012,727.700012,718.0,719.950012,719.950012,1479262
726,2022-09-14,712.0,718.650024,708.049988,712.849976,712.849976,1269173
727,2022-09-15,716.450012,738.0,715.099976,724.349976,724.349976,5718669
728,2022-09-16,724.400024,730.349976,692.0,703.0,703.0,3745099
729,2022-09-19,704.900024,709.400024,689.799988,692.0,692.0,2263251
730,2022-09-20,699.900024,715.0,698.400024,706.150024,706.150024,2330872
731,2022-09-21,707.950012,712.950012,695.799988,700.349976,700.349976,1419089
732,2022-09-22,700.0,705.0,693.099976,700.900024,700.900024,1654457
733,2022-09-23,703.5,706.849976,684.0,685.799988,685.799988,1804335
734,2022-09-26,680.0,681.400024,661.0,664.5,664.5,3249490
735,2022-09-27,668.0,681.700012,664.049988,676.650024,676.650024,2808630
736,2022-09-28,671.900024,682.900024,666.700012,680.099976,680.099976,2044821
737,2022-09-29,689.049988,712.0,684.5,707.0,707.0,5846347
738,2022-09-30,705.0,712.0,695.200012,706.0,706.0,3220279
739,2022-10-03,705.950012,709.450012,700.099976,706.150024,706.150024,1735784
740,2022-10-04,714.0,720.0,708.700012,719.25,719.25,2443139
741,2022-10-06,725.799988,734.700012,720.049988,731.25,731.25,4123619
742,2022-10-07,733.0,737.599976,724.049988,735.25,735.25,3152365
743,2022-10-10,725.5,735.450012,722.849976,731.200012,731.200012,1952447
744,2022-10-11,735.0,746.599976,721.099976,725.599976,725.599976,3747651
745,2022-10-12,730.0,734.700012,706.549988,722.299988,722.299988,2818945
746,2022-10-13,722.0,727.900024,711.599976,724.099976,724.099976,1887973
747,2022-10-14,732.0,733.950012,719.400024,722.849976,722.849976,1612489
748,2022-10-17,719.200012,729.799988,712.349976,728.0,728.0,1387810
749,2022-10-18,731.650024,734.700012,725.0,731.150024,731.150024,1675213
750,2022-10-19,733.0,755.450012,730.200012,742.799988,742.799988,6094000
751,2022-10-20,738.950012,745.0,725.599976,742.650024,742.650024,2237769
752,2022-10-21,743.0,756.0,735.299988,743.549988,743.549988,2936578
753,2022-10-24,749.0,750.450012,740.049988,743.799988,743.799988,649393
754,2022-10-25,742.25,747.0,735.599976,740.400024,740.400024,1544325
755,2022-10-27,746.0,746.900024,736.799988,741.25,741.25,1783787
756,2022-10-28,741.299988,744.799988,735.25,739.400024,739.400024,1484665
757,2022-10-31,744.0,752.849976,738.0,741.200012,741.200012,1993381
758,2022-11-01,745.0,747.650024,739.349976,742.25,742.25,1359226
759,2022-11-02,742.0,761.299988,738.25,755.450012,755.450012,3424051
760,2022-11-03,751.950012,760.0,746.0,751.400024,751.400024,2828562
761,2022-11-04,752.0,766.450012,748.049988,758.5,758.5,4743835
762,2022-11-07,762.299988,774.900024,761.5,763.900024,763.900024,4583239
763,2022-11-09,769.5,771.0,759.5,761.25,761.25,1566292
764,2022-11-10,762.0,763.0,738.0,744.450012,744.450012,2557799
765,2022-11-11,755.0,757.700012,744.5,747.799988,747.799988,1668424
766,2022-11-14,751.700012,765.0,750.049988,758.799988,758.799988,2342968
767,2022-11-15,750.0,750.0,731.549988,740.650024,740.650024,4125858
768,2022-11-16,742.0,748.799988,722.049988,728.150024,728.150024,2945626
769,2022-11-17,723.0,738.450012,723.0,726.450012,726.450012,1607026
770,2022-11-18,731.0,733.0,714.349976,718.099976,718.099976,1537039
771,2022-11-21,711.0,722.049988,710.599976,715.549988,715.549988,1154333
772,2022-11-22,714.0,719.0,713.0,715.150024,715.150024,876182
773,2022-11-23,718.75,724.400024,717.200012,721.799988,721.799988,1116201
774,2022-11-24,722.0,727.799988,721.400024,723.549988,723.549988,1110302
775,2022-11-25,727.950012,727.950012,720.0,721.700012,721.700012,800689
776,2022-11-28,720.0,735.799988,719.0,725.900024,725.900024,1780538
777,2022-11-29,722.049988,729.400024,720.099976,723.0,723.0,848626
778,2022-11-30,726.0,739.400024,726.0,736.200012,736.200012,2643749
779,2022-12-01,739.900024,739.900024,730.0,731.950012,731.950012,1155151
780,2022-12-02,735.0,735.0,727.299988,730.099976,730.099976,926912
781,2022-12-05,733.0,733.700012,725.099976,729.099976,729.099976,1114128
782,2022-12-06,728.900024,742.5,714.099976,716.450012,716.450012,3646370
783,2022-12-07,717.5,722.75,712.450012,717.299988,717.299988,1847900
784,2022-12-08,721.599976,722.549988,715.5,720.650024,720.650024,1090422
785,2022-12-09,722.5,727.5,717.75,722.150024,722.150024,1253279
786,2022-12-12,720.950012,725.0,710.5,723.900024,723.900024,1082376
787,2022-12-13,724.5,730.400024,721.0,722.849976,722.849976,1172294
788,2022-12-14,725.0,739.900024,723.650024,734.900024,734.900024,1858776
789,2022-12-15,698.5,702.5,687.0,689.049988,689.049988,14531256
790,2022-12-16,681.400024,682.900024,668.150024,672.150024,672.150024,8857773
791,2022-12-19,675.75,681.599976,673.0,676.799988,676.799988,2696707
792,2022-12-20,676.450012,678.0,667.0,674.150024,674.150024,4253915
793,2022-12-21,677.5,678.700012,650.150024,653.549988,653.549988,3812361
794,2022-12-22,657.0,657.450012,632.25,640.950012,640.950012,4836262
795,2022-12-23,634.5,638.049988,605.0,607.25,607.25,7402977
796,2022-12-26,610.099976,629.400024,606.0,622.049988,622.049988,3578861
797,2022-12-27,628.0,634.950012,623.049988,633.099976,633.099976,2032618
798,2022-12-28,635.0,641.0,630.450012,638.75,638.75,2067777
799,2022-12-29,636.0,636.799988,627.549988,633.049988,633.049988,2332891
800,2022-12-30,638.0,645.549988,635.599976,639.700012,639.700012,1680270
801,2023-01-02,643.0,644.700012,639.099976,642.349976,642.349976,937786
802,2023-01-03,648.950012,654.799988,642.150024,644.049988,644.049988,2364730
803,2023-01-04,646.0,646.549988,633.0,635.200012,635.200012,1377074
804,2023-01-05,638.400024,638.400024,631.5,637.150024,637.150024,861066
805,2023-01-06,637.349976,639.950012,631.0,636.25,636.25,730880
806,2023-01-09,639.450012,641.799988,636.299988,639.599976,639.599976,592137
807,2023-01-10,639.0,642.799988,634.599976,636.950012,636.950012,978802
808,2023-01-11,636.200012,644.0,636.200012,640.75,640.75,922620
809,2023-01-12,643.700012,644.299988,638.25,640.650024,640.650024,685572
810,2023-01-13,642.5,643.5,637.049988,641.5,641.5,697974
811,2023-01-16,643.0,643.349976,638.0,640.049988,640.049988,789814
812,2023-01-17,640.0,643.700012,633.650024,641.150024,641.150024,1093013
813,2023-01-18,641.549988,642.5,637.700012,640.150024,640.150024,706202
814,2023-01-19,639.0,641.0,635.0,640.299988,640.299988,802422
815,2023-01-20,639.5,651.950012,638.5,641.450012,641.450012,1759179
